,Date,Time,Latitude,Longitude,Altitude,Speed,Heading,Signal Quality,Number of Satalites Connected,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Propultion Work (J),Braking Work (J),Offload Work (J),Energy Consumption (kWh),Displacement (m),Slope Angle (rad)
0,5/4/2022,14:40:46,-34.08289,18.85044,38.0,37.98,330.12,1,12,6.144,-6.4,21.504,0.0,-28498.193996549297,100.0,-0.007888387221263693,0.0,0.0
1,5/4/2022,14:40:47,-34.08281,18.85038,38.2,33.35,332.23,1,12,1.1669,-0.0046,0.216,0.0,-6041.56225708953,100.0,-0.0016504339603026473,9.032501393013675,0.0
2,5/4/2022,14:40:48,-34.08274,18.85033,38.3,31.65,332.41,1,13,-13.2733,-0.8933,5.1447,14365.905085718576,0.0,200.0,0.004046084746032938,18.069436284974213,0.022138636212759442
3,5/4/2022,14:40:50,-34.0826,18.85023,38.7,29.91,330.03,1,13,3.5966,16.0343,12.2343,406.41904445928617,0.0,100.0,0.00014067195679424616,9.032506984199332,0.0
4,5/4/2022,14:40:51,-34.08253,18.85018,38.9,29.19,330.28,1,13,2.0446,-18.5691,3.2571,7398.6411589481495,0.0,100.0,0.0020829558774855973,7.61080036224829,0.0
5,5/4/2022,14:40:52,-34.08247,18.85014,39.0,29.19,328.56,1,13,1.8983,-2.6863,8.608,0.0,-4978.47235257092,100.0,-0.0013551312090474778,8.09882117528386,0.0
6,5/4/2022,14:40:53,-34.08241,18.85009,39.0,27.56,330.52,1,13,4.592,-12.9566,28.8291,2326.2263083632247,0.0,100.0,0.000673951752323118,6.662567127324199,0.0
7,5/4/2022,14:40:54,-34.08236,18.85005,39.0,27.06,329.33,1,13,4.4457,35.5154,30.3429,0.0,-15345.52944979021,100.0,-0.0042348692916083916,7.610803780556696,0.0
8,5/4/2022,14:40:55,-34.0823,18.85001,39.0,23.41,330.52,1,13,22.9954,-4.512,15.5331,0.0,-6183.556985385148,100.0,-0.0016898769403847634,5.772013363326693,0.0
9,5/4/2022,14:40:56,-34.08226,18.84997,39.0,21.32,330.02,1,13,24.9507,-5.2987,17.956,9893.341428604645,0.0,200.0,0.002803705952390179,12.836731588738317,0.0
10,5/4/2022,14:40:58,-34.08216,18.8499,39.1,21.24,328.11,1,13,5.2949,-6.4,37.0103,3648.307581392598,0.0,100.0,0.0010411965503868328,5.772017171518408,0.0
11,5/4/2022,14:40:59,-34.08212,18.84986,39.2,21.02,326.54,1,13,2.1813,-1.9947,7.6533,9158.90238831056,0.0,100.0,0.002571917330086267,5.772018259321482,0.0
12,5/4/2022,14:41:00,-34.08208,18.84982,39.3,21.59,324.31,1,13,0.224,-0.6234,3.08,20726.704287161752,0.0,100.0,0.005785195635322709,7.221258646252595,0.04155596371845248
13,5/4/2022,14:41:01,-34.08203,18.84977,39.6,22.26,323.26,1,12,3.5966,-3.568,22.3589,10616.600504533328,0.0,100.0,0.00297683347348148,6.6625759793999455,0.0
14,5/4/2022,14:41:02,-34.08198,18.84973,39.8,22.95,326.88,1,12,5.2949,-4.7246,15.4217,24000.25674637646,0.0,100.0,0.00669451576288235,6.665578308368166,0.03000940244163957
