,Date,Time,Latitude,Longitude,Altitude,Speed,Heading,Signal Quality,Number of Satalites Connected,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Propultion Work (J),Braking Work (J),Offload Work (J),Energy Consumption (kWh),Displacement (m),Slope Angle (rad)
474,5/4/2022,13:23:52,-33.98951,18.82742,122.8,60.36,24.47,1,12,0.2,43.828,0.216,79846.64598238257,0.0,100.0,0.022207401661772937,17.227604709154875,0.058079021063187054
475,5/4/2022,13:23:53,-33.98937,18.8275,123.8,61.34,24.67,1,12,0.632,-0.5693,-1.2933,148056.56869174162,0.0,100.0,0.041154602414372674,18.6693442862206,0.08580725167412835
476,5/4/2022,13:23:54,-33.98922,18.82759,125.4,64.6,25.29,1,12,0.848,14.1093,-2.048,44007.11856101138,0.0,100.0,0.012251977378058717,16.836716845336444,0.041587788599572614
477,5/4/2022,13:23:55,-33.98908,18.82766,126.1,64.21,25.82,1,12,0.848,-0.4987,-1.2933,90750.5968164972,0.0,200.0,0.025264054671249224,37.63000664957232,0.01860324884474783
478,5/4/2022,13:23:57,-33.98878,18.82785,126.8,65.21,27.0,1,12,0.132,0.208,0.216,68989.28838989552,0.0,100.0,0.0191914689971932,20.0027542235784,0.014998496941340344
479,5/4/2022,13:23:58,-33.98865,18.828,127.1,66.88,27.97,1,12,43.9853,-0.852,-2.048,94438.29697485945,0.0,100.0,0.02626063804857207,20.006501209854072,0.034995769384794734
480,5/4/2022,13:23:59,-33.9885,18.82812,127.8,68.89,31.77,1,12,22.5227,6.6287,-2.048,85097.55943680233,0.0,100.0,0.023665988732445093,22.375602094071567,0.04023323479987047
481,5/4/2022,13:24:00,-33.98833,18.82825,128.7,70.17,32.64,1,12,0.632,-0.4987,-0.952,102555.57454715109,0.0,200.0,0.028543215151986413,39.49176370150827,0.020258774236029658
482,5/4/2022,13:24:02,-33.98803,18.82848,129.5,71.1,34.19,1,11,0.416,17.1907,-0.5387,45959.72349629636,0.0,100.0,0.0127943676378601,19.63248300042171,0.0
483,5/4/2022,13:24:03,-33.98789,18.82861,129.4,72.02,36.09,1,11,0.848,14.1093,-2.048,56860.85991884566,0.0,100.0,0.01582246108856824,21.654677000291187,0.0
484,5/4/2022,13:24:04,-33.98774,18.82876,129.4,73.36,39.79,1,11,0.524,8.346,-0.5387,41529.35825244007,0.0,100.0,0.011563710625677797,20.000619639614765,0.0
485,5/4/2022,13:24:05,-33.98761,18.82891,129.5,74.02,41.35,1,12,0.416,-0.1453,-0.5387,91620.32461626729,0.0,200.0,0.025505645726740914,42.259572737554514,0.021298560056205274
486,5/4/2022,13:24:07,-33.98733,18.82922,130.4,74.14,42.82,1,11,0.848,-0.852,-2.048,0.0,-11311.97622944958,100.0,-0.003114437841513772,20.692579348820985,-0.06286585470023016
487,5/4/2022,13:24:08,-33.9872,18.82938,129.1,74.54,44.56,1,11,44.0373,-0.1453,-0.1973,0.0,-13439.82522532696,100.0,-0.0037055070070352667,21.356669189540362,-0.056218145182646756
488,5/4/2022,13:24:09,-33.98707,18.82955,127.9,74.56,47.76,1,11,0.2,0.1727,0.216,0.0,-1218.9467043015618,100.0,-0.0003108185289726561,22.275660626731078,-0.04041384242538083
489,5/4/2022,13:24:10,-33.98692,18.82971,127.0,74.86,49.42,1,12,0.848,-0.848,-2.048,1521.7379118423132,0.0,200.0,0.0004782605310673092,46.170657858641356,-0.03032693684747927
490,5/4/2022,13:24:12,-33.98665,18.83009,125.6,74.97,51.94,1,12,0.848,-0.852,-2.048,0.0,-4379.971328453842,100.0,-0.0011888809245705117,23.465893836025177,-0.04689372862322324
491,5/4/2022,13:24:13,-33.98652,18.83029,124.5,75.28,53.07,1,12,0.848,14.1093,-2.048,181999.29260582352,0.0,100.0,0.05058313683495098,23.532408594168103,0.012748721638447707
492,5/4/2022,13:24:14,-33.9864,18.8305,124.8,81.01,56.18,1,12,0.848,0.9967,-2.048,146137.00952316425,0.0,100.0,0.04062139153421229,21.45519203140491,0.08399450649938847
493,5/4/2022,13:24:15,-33.98629,18.83069,126.6,82.34,57.4,1,12,0.848,14.1093,-2.048,161441.90377653786,0.0,200.0,0.04490052882681607,47.72557708614144,0.052406799101682874
494,5/4/2022,13:24:17,-33.98608,18.83114,129.1,82.27,59.46,1,12,0.632,-0.852,-2.048,95560.8850426199,0.0,100.0,0.02657246806739442,23.188444298189772,0.05177304013117199
495,5/4/2022,13:24:18,-33.98598,18.83136,130.3,82.8,60.52,1,12,0.848,-0.852,-2.048,99443.40005439318,0.0,100.0,0.02765094445955366,22.652545066328166,0.022074367684519737
496,5/4/2022,13:24:19,-33.98589,18.83158,130.8,84.49,63.48,1,12,9.3013,-0.4987,-1.2933,32341.01471642569,0.0,100.0,0.009011392976784913,23.165184663291257,-0.025903834346186844
497,5/4/2022,13:24:20,-33.98579,18.8318,130.2,85.41,64.28,1,12,0.848,-0.848,41.984,0.0,-20099.172870921968,200.0,-0.005527548019700547,47.84404289050567,-0.04390671763547696
498,5/4/2022,13:24:22,-33.98561,18.83227,128.1,85.01,64.29,1,12,0.848,-0.852,-2.048,0.0,-2145.8003828929004,100.0,-0.0005682778841369167,22.673803548069152,-0.04853318732270471
499,5/4/2022,13:24:23,-33.98552,18.83249,127.0,85.45,64.34,1,12,44.2413,-0.852,-1.0253,0.0,-37782.694612588246,100.0,-0.010467415170163401,23.16094443179732,0.01727131155713094
500,5/4/2022,13:24:24,-33.98542,18.83271,127.4,81.43,62.88,1,12,0.848,-0.6753,-2.048,25342.143947031327,0.0,100.0,0.0070672622075087016,22.9223755116897,-0.008725209896481768
501,5/4/2022,13:24:25,-33.98531,18.83292,127.2,81.56,62.35,1,12,0.848,-0.852,-2.048,113191.83124231148,0.0,200.0,0.031497730900642076,44.7557305381197,0.04917553370786792
502,5/4/2022,13:24:27,-33.98511,18.83334,129.4,80.02,61.77,1,12,0.848,-0.852,-1.7067,47738.14391327867,0.0,100.0,0.013288373309244074,21.58158080408287,0.05099148414567425
503,5/4/2022,13:24:28,-33.98501,18.83354,130.5,78.91,59.88,1,12,0.416,-0.1453,-0.5387,14931.797671281085,0.0,100.0,0.004175499353133634,20.21609010649101,0.04453371308916363
504,5/4/2022,13:24:29,-33.98492,18.83373,131.4,76.82,57.54,1,12,0.74,-0.4987,-2.048,48305.16104644222,0.0,100.0,0.013445878068456173,21.56492852707897,0.0324658152385123
505,5/4/2022,13:24:30,-33.98482,18.83393,132.1,76.49,57.87,1,12,0.848,-0.852,41.984,88764.88431056491,0.0,200.0,0.02471246786404581,42.5544909373844,0.018800533441426886
506,5/4/2022,13:24:32,-33.98463,18.83433,132.9,76.51,57.73,1,12,0.848,-0.852,-2.048,29732.597245970064,0.0,100.0,0.008286832568325018,21.383590854505375,0.018707023242989142
507,5/4/2022,13:24:33,-33.98452,18.83452,133.3,75.95,56.94,1,12,0.848,-0.852,-2.048,132219.7148342247,0.0,100.0,0.036755476342840196,18.48273078332899,0.0
508,5/4/2022,13:24:34,-33.98442,18.83468,133.2,80.1,55.98,1,12,0.848,-0.852,-1.6707,14534.241812677106,0.0,100.0,0.004065067170188085,19.99801874438937,-0.025005082488679
509,5/4/2022,13:24:35,-33.98432,18.83486,132.7,80.43,55.4,1,12,0.848,-0.852,-2.048,172459.0923345646,0.0,200.0,0.0479608589818235,49.23058070439082,0.026409420922711997
510,5/4/2022,13:24:37,-33.98407,18.8353,134.0,82.78,54.11,1,12,17.9707,-0.852,-2.048,53208.90829093215,0.0,100.0,0.014808030080814487,23.440534066132678,0.0
511,5/4/2022,13:24:38,-33.98394,18.8355,134.0,83.58,52.91,1,12,0.848,-0.852,-2.048,46346.55326442264,0.0,100.0,0.012901820351228511,23.440794492066242,-0.012798550424676081
512,5/4/2022,13:24:39,-33.9838,18.83569,133.7,84.56,49.88,1,12,0.848,6.6287,-2.048,36967.06397516879,0.0,100.0,0.010296406659769108,22.15068596409285,0.02257458170733693
513,5/4/2022,13:24:40,-33.98369,18.83589,134.2,83.93,49.47,1,12,0.848,-0.852,-1.0253,151434.08319444905,0.0,200.0,0.04212057866512474,47.67078575363562,0.04616625559507649
514,5/4/2022,13:24:42,-33.9834,18.83627,136.4,83.8,49.49,1,12,0.848,-0.852,-2.048,88060.8649832235,0.0,100.0,0.024489129162006528,24.343692684807596,0.04108996387327761
515,5/4/2022,13:24:43,-33.98324,18.83645,137.4,84.36,47.21,1,12,0.848,-0.4987,-2.048,69362.17988482848,0.0,100.0,0.01929504996800791,22.762998052626475,0.026361619754433636
516,5/4/2022,13:24:44,-33.9831,18.83663,138.0,84.75,46.19,1,12,0.848,-0.6753,-2.048,27993.805230864855,0.0,100.0,0.0078038347863513486,23.449452971156386,-0.029855877885310196
517,5/4/2022,13:24:45,-33.98296,18.83682,137.3,85.65,45.35,1,12,17.9707,-0.852,-2.048,43343.34181604934,0.0,200.0,0.012095372726680372,47.84309017271414,0.0
518,5/4/2022,13:24:47,-33.98265,18.83718,137.4,84.86,44.46,1,11,0.848,-0.852,-2.048,30744.993360478198,0.0,100.0,0.008568053711243945,23.700962733762818,0.0
519,5/4/2022,13:24:48,-33.98249,18.83735,137.4,84.8,43.28,1,11,0.632,-0.2853,-2.048,0.0,-11633.974081819879,100.0,-0.003203881689394411,25.188756131222885,-0.05958563304597862
520,5/4/2022,13:24:49,-33.98232,18.83753,135.9,85.06,40.98,1,11,0.848,-0.852,-2.048,0.0,-21143.671700549912,100.0,-0.005845464361263864,23.769255517335587,-0.07580064407788176
521,5/4/2022,13:24:50,-33.98216,18.8377,134.1,85.32,40.9,1,11,44.2413,-0.852,-2.048,40965.028228934345,0.0,200.0,0.011434730063592873,47.059332882137106,-0.012750207458106736
522,5/4/2022,13:24:52,-33.98183,18.83802,133.5,85.36,39.5,1,11,0.848,-0.852,41.984,14322.32061474326,0.0,100.0,0.004006200170762016,23.966959700228518,-0.02086356726648291
523,5/4/2022,13:24:53,-33.98166,18.83818,133.0,85.45,38.49,1,12,44.2093,-0.852,-2.048,26415.852565198835,0.0,100.0,0.007365514601444121,23.410601088197794,0.02563222122542701
524,5/4/2022,13:24:54,-33.98149,18.83833,133.6,84.32,37.42,1,12,11.52,-0.4987,-1.1227,55203.16626063979,0.0,100.0,0.015361990627955497,23.961779118235587,0.0
525,5/4/2022,13:24:55,-33.98132,18.83849,133.7,85.14,36.76,1,12,0.848,-0.852,-2.048,7066.984341919081,0.0,200.0,0.002018606761644189,47.203809147900444,-0.03602183238753386
526,5/4/2022,13:24:57,-33.98097,18.83878,132.0,85.64,35.11,1,12,0.848,-0.852,41.984,0.0,-14499.491609350138,100.0,-0.003999858780375038,24.340341756247746,-0.053434699494873374
527,5/4/2022,13:24:58,-33.98079,18.83893,130.7,85.51,35.24,1,12,0.632,-0.852,-2.048,0.0,-615.8483371365272,100.0,-0.00014329120476014645,21.984887785173427,-0.04550148981446829
528,5/4/2022,13:24:59,-33.98063,18.83907,129.7,85.93,32.51,1,12,0.848,-0.852,-1.7073,0.0,-23025.78721928021,100.0,-0.006368274227577836,25.296193901759274,-0.07518091623747115
529,5/4/2022,13:25:00,-33.98044,18.83922,127.8,86.06,31.34,1,12,0.848,-0.852,-1.2933,0.0,-44807.69190709806,200.0,-0.012391025529749461,45.73499241716973,-0.05031094255971749
530,5/4/2022,13:25:02,-33.98008,18.83946,125.5,84.64,32.24,1,12,0.848,-0.852,-1.2933,0.0,-34705.72191537465,100.0,-0.009612700532048513,21.926871119060785,-0.06846268296446445
531,5/4/2022,13:25:03,-33.97991,18.83958,124.0,83.82,30.51,1,12,0.848,-0.852,-2.048,0.0,-15487.290074874256,100.0,-0.004274247243020626,24.749292977861217,-0.040416196843022986
532,5/4/2022,13:25:04,-33.97972,18.83972,123.0,83.17,28.57,1,12,9.58,-0.6753,20.3453,14977.868859351876,0.0,100.0,0.004188296905375521,22.84647927392206,-0.026265271983893817
533,5/4/2022,13:25:05,-33.97954,18.83984,122.4,83.51,27.35,1,12,0.2,0.208,0.216,104265.43035445143,0.0,200.0,0.02901817509845873,43.84579408530908,0.03193551465657827
534,5/4/2022,13:25:07,-33.97919,18.84006,123.8,82.73,26.77,1,12,-0.208,0.208,0.216,17202.556505859495,0.0,100.0,0.004806265696072082,22.000702409080553,0.0
535,5/4/2022,13:25:08,-33.97901,18.84016,123.8,82.23,26.12,1,12,0.2,21.6427,0.216,0.0,-2491.1729588741714,100.0,-0.000664214710798381,22.657680714372223,-0.008827143423324073
536,5/4/2022,13:25:09,-33.97882,18.84025,123.6,81.27,24.63,1,12,0.3296,0.7464,0.216,0.0,-5170.112407971392,100.0,-0.001408364557769831,22.00639903232192,-0.02272261937585048
537,5/4/2022,13:25:10,-33.97864,18.84035,123.1,80.64,24.5,1,12,3.99,13.21,0.216,0.0,-72171.28837751424,200.0,-0.01999202454930951,45.18788978208159,-0.08863530254800184
538,5/4/2022,13:25:12,-33.97827,18.84055,119.1,80.12,23.55,1,12,44.2413,-0.852,-2.048,0.0,-33805.279922403504,100.0,-0.009362577756223196,23.776374376849752,-0.08421662919759978
539,5/4/2022,13:25:13,-33.97807,18.84064,117.1,79.84,21.48,1,12,0.848,14.1293,-2.048,81235.85739612403,0.0,100.0,0.022593293721145564,21.674137372510593,0.06463811398881027
540,5/4/2022,13:25:14,-33.97789,18.84073,118.5,79.51,20.09,1,12,0.848,-0.852,-2.048,89303.76813544532,0.0,100.0,0.024834380037623702,21.034316141359845,0.06660714390164318
541,5/4/2022,13:25:15,-33.97771,18.8408,119.9,79.43,19.69,1,12,0.848,-0.852,-1.7067,0.0,-20518.17742989385,100.0,-0.005671715952748292,22.06391286993421,0.04080190912580755
542,5/4/2022,13:25:16,-33.97752,18.84087,120.8,75.58,18.91,1,12,0.2,0.208,0.216,3837.3891085889813,0.0,100.0,0.0010937191968302725,20.993636417739722,-0.023818993140696864
543,5/4/2022,13:25:17,-33.97734,18.84094,120.3,75.52,18.33,1,12,17.7547,-0.1453,-0.5387,0.0,-4584.4699932223275,100.0,-0.0012456861092284242,20.73696156420788,-0.03858803374823247
544,5/4/2022,13:25:18,-33.97716,18.841,119.5,75.52,18.33,1,12,0.848,-0.852,-2.048,0.0,-42135.2002614215,200.0,-0.01164866673928375,41.292870326879864,-0.058154186877849456
545,5/4/2022,13:25:20,-33.97681,18.84115,117.1,74.67,17.98,1,12,0.848,-0.852,-2.048,0.0,-67230.7909922505,100.0,-0.018647441942291808,18.9849499377163,-0.1002470944940834
546,5/4/2022,13:25:21,-33.97665,18.84122,115.2,72.56,18.64,1,12,0.848,-0.852,-2.048,0.0,-64321.486745892595,100.0,-0.017839301873859053,18.711679229079188,-0.1124663131994726
547,5/4/2022,13:25:22,-33.97649,18.84128,113.1,70.97,18.81,1,12,0.848,-0.852,-2.048,0.0,-50102.85449602585,100.0,-0.013889681804451626,19.292177293500064,-0.08303054000495408
548,5/4/2022,13:25:23,-33.97633,18.84136,111.5,69.28,18.99,1,12,0.848,14.4627,-2.048,0.0,-25716.836235618437,200.0,-0.0070880100654495655,40.40325178482473,-0.037134258444016986
549,5/4/2022,13:25:25,-33.97598,18.84148,110.0,68.01,18.36,1,12,0.848,-0.852,-2.048,25631.637672064116,0.0,100.0,0.007147677131128921,20.721543799067742,0.0
550,5/4/2022,13:25:26,-33.9758,18.84154,110.0,68.15,18.29,1,12,0.848,-0.852,-2.048,0.0,-8020.557139793197,100.0,-0.002200154761053666,20.49362575180605,0.0
551,5/4/2022,13:25:27,-33.97562,18.84159,110.0,66.56,18.37,1,12,0.848,-0.856,-2.048,7713.633394426903,0.0,100.0,0.0021704537206741394,19.659087336044117,-0.020348228676960026
552,5/4/2022,13:25:28,-33.97545,18.84165,109.6,66.65,18.92,1,12,17.9707,-0.852,-2.048,2434.077284434619,0.0,200.0,0.0007316881345651719,38.547173161416815,-0.03373130763333432
553,5/4/2022,13:25:30,-33.97512,18.84178,108.3,67.19,17.93,1,11,9.4093,-0.6753,-1.5,0.0,-5903.189474059864,100.0,-0.00161199707612774,18.600211935183854,-0.02688465265168425
554,5/4/2022,13:25:31,-33.97496,18.84184,107.8,66.71,18.23,1,11,44.1773,-0.852,-2.048,28286.946348449175,0.0,100.0,0.007885262874569216,18.966020855307463,-0.08975444315380078
555,5/4/2022,13:25:32,-33.9748,18.84191,106.1,70.17,18.5,1,10,0.848,-0.852,-1.6493,0.0,-23776.780625021867,100.0,-0.006576883506950518,19.999555429535636,-0.08008736407326332
556,5/4/2022,13:25:33,-33.97463,18.84198,104.5,70.26,18.34,1,11,44.2093,-0.852,-2.048,0.0,-6395.846505703017,200.0,-0.0017210684738063937,37.22140437628753,-0.04299926838021566
557,5/4/2022,13:25:35,-33.97431,18.8421,102.9,70.82,17.61,1,11,0.848,-0.852,-2.048,21362.13594228074,0.0,100.0,0.005961704428411317,19.659107464416902,-0.020348207840140714
558,5/4/2022,13:25:36,-33.97414,18.84216,102.5,71.43,17.94,1,11,0.416,0.1373,-0.1973,22118.924098029453,0.0,100.0,0.006171923360563737,17.85159038848497,0.0
559,5/4/2022,13:25:37,-33.97399,18.84223,102.4,71.34,18.35,1,11,0.848,-0.852,-2.048,19243.29140542747,0.0,100.0,0.00537313650150763,19.93948136828907,-0.020062048067160273
560,5/4/2022,13:25:38,-33.97382,18.8423,102.0,71.84,18.28,1,11,0.848,-0.852,41.984,0.0,-11323.666963411555,200.0,-0.003089907489836543,42.00299908131642,-0.07625892757987981
561,5/4/2022,13:25:40,-33.97347,18.84247,98.8,74.38,17.93,1,12,0.848,-0.852,-2.048,0.0,-17039.090438311407,100.0,-0.004705302899530946,21.082841663283673,-0.09500673406699797
562,5/4/2022,13:25:41,-33.97329,18.84254,96.8,75.52,17.68,1,11,0.848,-0.852,-1.7067,0.0,-10315.015534373053,100.0,-0.0028375043151036257,20.783261646678532,-0.0770612769621532
563,5/4/2022,13:25:42,-33.97311,18.8426,95.2,76.49,17.68,1,11,0.2213,-0.4987,-0.2707,0.0,-39259.89471512625,100.0,-0.010877748531979514,20.679525535143714,-0.08229978989196124
564,5/4/2022,13:25:43,-33.97294,18.84269,93.5,75.71,18.27,1,12,0.848,-0.852,-2.048,0.0,-63715.962339428545,200.0,-0.017643322872063483,38.86066144174515,-0.04376000366159867
565,5/4/2022,13:25:45,-33.97261,18.84283,91.8,72.39,18.29,1,12,9.4093,-0.852,-2.048,0.0,-7059.736204794049,100.0,-0.0019332600568872358,20.991592210719347,-0.019056401571300473
566,5/4/2022,13:25:46,-33.97243,18.8429,91.4,71.54,18.44,1,12,0.848,-0.852,-2.048,8681.84218873228,0.0,100.0,0.002439400607981189,17.540472630565016,-0.017104135925606726
567,5/4/2022,13:25:47,-33.97228,18.84296,91.1,71.49,18.65,1,12,0.848,-0.832,-1.6493,0.0,-7840.515863290989,100.0,-0.002150143295358608,17.539049990744736,0.0114033733147122
568,5/4/2022,13:25:48,-33.97213,18.84302,91.3,69.51,18.51,1,12,0.848,-0.852,-2.048,36905.03230098809,0.0,200.0,0.010306953416941135,37.1979719404581,0.024197228637127914
569,5/4/2022,13:25:50,-33.97181,18.84314,92.2,67.39,18.13,1,11,9.4093,-0.852,-2.048,7896.864696248708,0.0,100.0,0.00222135130451353,17.04867642611728,0.023464385006604093
570,5/4/2022,13:25:51,-33.97166,18.84318,92.6,65.93,18.95,1,11,0.848,-0.852,-1.0253,0.0,-18953.98345237733,100.0,-0.00523721762566037,17.53792077053003,0.0
571,5/4/2022,13:25:52,-33.97151,18.84324,92.7,63.49,19.86,1,11,0.848,-0.852,-2.048,56853.92739618147,0.0,100.0,0.015820535387828186,17.548183934964893,0.03419823784219403
572,5/4/2022,13:25:53,-33.97136,18.8433,93.3,64.01,18.19,1,11,0.848,-0.852,-1.0253,88521.29358341465,0.0,200.0,0.024644803773170736,34.45164377195025,0.08136307562610626
573,5/4/2022,13:25:55,-33.97107,18.84343,96.1,60.5,19.06,1,11,9.2387,-0.852,-2.048,111675.25226598342,0.0,100.0,0.031048681184995396,17.63006059281325,0.10227656184363967
574,5/4/2022,13:25:56,-33.97092,18.84349,97.9,61.49,18.17,1,11,0.848,-0.852,-1.7067,79235.60568067644,0.0,100.0,0.022037668244632345,17.593724190575607,0.07965804601505765
575,5/4/2022,13:25:57,-33.97077,18.84355,99.3,61.6,18.6,1,11,0.848,-0.852,-2.048,23953.079631380057,0.0,100.0,0.006681411008716683,16.49419937637843,0.02425332739643181
576,5/4/2022,13:25:58,-33.97063,18.84361,99.7,60.97,19.82,1,11,44.2413,-0.852,-2.048,0.0,-28931.947499407335,200.0,-0.00798109652761315,30.253576906157978,-0.04629205174636086
577,5/4/2022,13:26:00,-33.97038,18.84374,98.3,59.95,17.83,1,12,0.848,-0.852,-1.6707,0.0,-34480.31652138725,100.0,-0.009550087922607569,18.906717447812014,-0.0423256397333406
578,5/4/2022,13:26:01,-33.97022,18.84381,97.5,57.58,18.0,1,12,0.848,-0.852,-2.048,60755.349711862604,0.0,100.0,0.016904263808850722,14.902592274555394,0.04698898348262894
579,5/4/2022,13:26:02,-33.97009,18.84385,98.2,58.17,19.69,1,12,0.848,-0.852,-2.048,0.0,-21135.998330276114,100.0,-0.005843332869521143,14.926730696651237,0.0737601616931201
580,5/4/2022,13:26:03,-33.96996,18.84389,99.3,52.8,17.88,1,12,0.848,-0.852,-2.048,138113.21640021738,0.0,200.0,0.038420337888949274,28.5678007065707,0.08059745396962785
581,5/4/2022,13:26:05,-33.96971,18.84396,101.6,53.19,18.3,1,12,9.4093,-0.852,-2.048,0.0,-3695.498110934855,100.0,-0.000998749475259682,15.83012155561377,0.056884310954831
582,5/4/2022,13:26:06,-33.96958,18.84403,102.5,49.95,17.35,1,12,0.848,-0.4987,-1.2933,0.0,-20684.869604565272,100.0,-0.005718019334601464,12.76831539301623,0.05485070700601053
583,5/4/2022,13:26:07,-33.96947,18.84407,103.2,45.04,16.6,1,12,-0.099,0.208,0.216,57258.35439754789,0.0,100.0,0.01593287622154108,10.683412012779732,0.08434271177806951
584,5/4/2022,13:26:08,-33.96938,18.84411,104.1,45.04,16.6,1,12,0.348,-0.4987,0.752,145619.77309097975,0.0,200.0,0.040505492525272156,24.51252898218123,0.0775892076025892
585,5/4/2022,13:26:10,-33.96917,18.84419,106.0,47.58,17.8,1,12,10.5424,-0.852,-2.048,53078.94061194371,0.0,100.0,0.014771927947762142,12.036583006033457,0.05818887159600198
586,5/4/2022,13:26:11,-33.96907,18.84424,106.7,48.02,18.37,1,12,0.848,-0.4987,-2.048,70315.67123106906,0.0,100.0,0.01955990867529696,13.426179902244407,0.059620394481029564
587,5/4/2022,13:26:12,-33.96896,18.8443,107.5,49.45,18.45,1,12,17.9707,-0.852,-2.048,81301.03616307837,0.0,100.0,0.022611398934188436,15.147429700625532,0.026410190479054706
588,5/4/2022,13:26:13,-33.96883,18.84435,107.9,52.58,19.24,1,12,44.1933,-0.852,-2.048,34180.23952809,0.0,100.0,0.00952228875780278,13.810359118066383,0.0
589,5/4/2022,13:26:14,-33.96872,18.84442,107.9,53.65,21.93,1,12,0.848,-0.852,-2.048,38477.51952299479,0.0,200.0,0.01074375542305411,30.899198143513743,-0.0064727050717714955
590,5/4/2022,13:26:16,-33.96846,18.84454,107.7,54.49,22.66,1,12,0.848,-0.852,-2.048,48609.97861990272,0.0,100.0,0.013530549616639645,14.889180649141233,0.0201502224739494
591,5/4/2022,13:26:17,-33.96833,18.84458,108.0,55.56,21.07,1,12,0.848,-0.852,-2.048,42964.54932803093,0.0,100.0,0.011962374813341925,16.20971165907842,0.030850599481104392
592,5/4/2022,13:26:18,-33.96819,18.84463,108.5,55.89,19.94,1,12,0.848,-0.852,-2.048,183803.36187057928,0.0,200.0,0.0511120449640498,34.81549233185877,0.034474242564236625
593,5/4/2022,13:26:20,-33.96789,18.84474,109.7,61.5,19.05,1,12,0.848,-0.852,-1.5367,93632.85935166948,0.0,100.0,0.026036905375463746,18.61081263322306,0.042999013045494784
594,5/4/2022,13:26:21,-33.96773,18.8448,110.5,63.6,18.69,1,12,0.848,-0.852,-1.7067,134729.49001435871,0.0,100.0,0.03745263611509964,18.906778920196064,0.04232550203602016
595,5/4/2022,13:26:22,-33.96757,18.84487,111.3,67.49,18.25,1,12,22.408,-0.4987,-1.2933,39895.11395503741,0.0,100.0,0.01110975387639928,17.06277650813121,0.046902881972057095
596,5/4/2022,13:26:23,-33.96742,18.84491,112.1,66.62,19.2,1,12,17.9707,-0.4987,-0.952,79192.90578179597,0.0,200.0,0.02205358493938777,39.87889359853434,0.04766229423752075
597,5/4/2022,13:26:25,-33.96709,18.84508,114.0,64.86,21.85,1,12,0.848,6.6287,-2.048,61966.50675308499,0.0,100.0,0.017240696320301386,20.482577522020133,0.05373002714291819
598,5/4/2022,13:26:26,-33.96693,18.84519,115.1,64.86,24.16,1,11,0.848,-0.852,-1.0253,77901.17847725886,0.0,100.0,0.021666994021460793,17.64477734821258,0.05670437654572597
599,5/4/2022,13:26:27,-33.96679,18.84528,116.1,65.49,26.19,1,11,0.848,-0.852,-2.048,83060.51094880536,0.0,100.0,0.02310014193022371,18.084729221434955,0.03871636120657476
600,5/4/2022,13:26:28,-33.96665,18.84538,116.8,66.95,27.57,1,11,0.848,14.1093,-1.0253,49635.76301169569,0.0,100.0,0.013815489725471026,16.212302212329156,0.03084566831968075
601,5/4/2022,13:26:29,-33.96653,18.84548,117.3,67.1,33.79,1,12,0.848,-0.852,-2.048,40544.41785245384,0.0,100.0,0.011290116070126066,17.935617875625123,0.022303840814772373
602,5/4/2022,13:26:30,-33.96641,18.84561,117.7,67.14,36.26,1,12,44.2413,-0.852,-2.048,118596.40929093517,0.0,200.0,0.032999002580815326,35.90261753250834,0.047368019565902836
603,5/4/2022,13:26:32,-33.96617,18.84587,119.4,67.12,39.13,1,12,0.632,-0.852,41.984,78842.32407893962,0.0,100.0,0.021928423355261007,18.865224637159898,0.10088545785711857
604,5/4/2022,13:26:33,-33.96604,18.846,121.3,66.1,41.42,1,12,0.848,-0.852,-2.048,176461.58095186923,0.0,100.0,0.04904488359774145,18.453800384220617,0.1687873724740047
605,5/4/2022,13:26:34,-33.96591,18.84612,124.4,67.19,44.57,1,12,0.848,-0.852,-1.5367,117498.06134434952,0.0,100.0,0.0326661281512082,19.380722491830564,0.12935459742944155
606,5/4/2022,13:26:35,-33.96579,18.84627,126.9,66.89,48.02,1,12,0.848,-0.852,-2.048,306188.55549523776,0.0,200.0,0.08510793208201049,40.22662435647051,0.14720003978737792
607,5/4/2022,13:26:37,-33.96555,18.84659,132.8,68.28,49.52,1,12,0.848,-0.852,-2.048,145382.29796954617,0.0,100.0,0.040411749435985043,20.758610717002135,0.11102534958197831
608,5/4/2022,13:26:38,-33.96544,18.84677,135.1,69.75,51.68,1,12,0.848,-0.852,-2.048,88186.40363474596,0.0,100.0,0.024524001009651655,21.43561402179168,0.07003423830702894
609,5/4/2022,13:26:39,-33.96533,18.84696,136.6,70.06,55.02,1,12,0.848,-0.852,-2.048,0.0,-20999.003431544174,100.0,-0.005805278730984492,20.115508054334793,-0.10958756951115466
610,5/4/2022,13:26:40,-33.96523,18.84714,134.4,71.39,55.48,1,12,0.848,-0.852,-2.048,142752.84158996475,0.0,200.0,0.0397091226638791,41.325770642685384,0.055684116811341645
611,5/4/2022,13:26:42,-33.96501,18.8475,136.7,71.41,55.08,1,12,44.1973,-0.852,-2.048,8021.277033567834,0.0,100.0,0.002255910287102176,19.171543595939,0.0
612,5/4/2022,13:26:43,-33.9649,18.84766,136.8,70.73,54.6,1,12,0.848,-0.852,-2.048,0.0,-13003.776820464826,100.0,-0.003584382450129118,19.17155813709823,0.0
